Wavelength,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5
578.87891,34.70388140879583,36.33931222144902,12.536204928143293,-27.249426132618474,-45.04997040404661
578.9392064773924,34.70388140879583,36.33931222144902,12.536204928143293,-27.249426132618474,-45.04997040404661
578.9994997234646,34.70388140879583,36.33931222144902,12.536204928143293,-27.249426132618474,-45.04997040404661
579.0597897380601,12.71789576003637,16.35175236441805,-23.434773387942847,-3.2701634754398117,6.903883875231078
579.1200765210216,-17.25848350426136,8.357368481442368,0.5450333422238779,-3.2701634754398117,28.88913840336197
579.1803600721922,26.708659097724222,-3.633511095932277,24.52820679926413,2.7251840898229935,10.900996023073557
579.2406403914148,-23.253121070707763,-9.628634485354295,-9.446967199546735,4.723679991680429,4.9053625919173225
579.3009174785326,-37.23976570332702,-21.61824128947947,0.5450333422238779,12.71789576003637,-3.088489374096733
579.3611913333887,10.719307099006702,-5.63190911972468,-1.453413736273199,-9.265299718330288,-7.085274716401599
579.4214619558257,-25.251285635773993,10.355929823910607,-37.421402616871845,20.712480465748822,4.9053625919173225
579.481729345687,20.712480465748822,-23.61642550667162,-13.443602276931966,12.71789576003637,2.9068645725420112
579.5419935028157,4.723679991680429,-15.623545030389637,54.51177025020644,-11.263631257616355,-21.073277795108986
579.6022544270545,-7.266944539404832,8.357368481442368,-7.448614167479035,0.7267115094498927,16.89683741015222
579.6625121182466,24.709910124301217,-3.633511095932277,10.537618365939242,10.719307099006702,10.900996023073557
579.7227665762349,22.711183896314985,16.35175236441805,8.539054919439744,22.711183896314985,16.89683741015222
579.7830178008626,4.723679991680429,-11.626961720800104,12.536204928143293,16.715142205193388,20.894179834207964
579.8432657919726,-19.256719951221832,-15.623545030389637,4.541997583747037,-1.2717376966074088,30.88793476778364
579.903510549408,8.720741548910066,-5.63190911972468,-7.448614167479035,-17.25848350426136,38.88334556159359
579.9637520730116,12.71789576003637,4.360315368156759,-9.446967199546735,-3.2701634754398117,32.88675371745013
580.0239903626269,8.720741548910066,32.3416190397246,12.536204928143293,10.719307099006702,16.89683741015222
580.0842254180965,-9.265299718330288,20.34908229538555,32.523330412673936,-7.266944539404832,42.88118543865015
580.1444572392636,6.722199162268273,-13.625265253608875,-13.443602276931966,24.709910124301217,4.9053625919173225
580.204685825971,-11.263631257616355,26.345248503996945,0.5450333422238779,28.707430764677234,32.88675371745013
580.264911178062,-5.268565774060496,26.345248503996945,2.543503799843463,0.7267115094498927,32.88675371745013
580.3251332953795,-9.265299718330288,34.34045438256505,-39.41939534892826,12.71789576003637,4.9053625919173225
580.3853521777667,-13.26193910396444,16.35175236441805,18.53210278485178,12.71789576003637,14.89820059564181
580.4455678250662,8.720741548910066,-23.61642550667162,4.541997583747037,50.6954021052085,-5.086893809473704
580.5057802371214,22.711183896314985,-43.59693743659252,2.543503799843463,32.70504197192871,14.89820059564181
580.5659894137751,-27.249426132618474,24.346503662244835,-15.441884215559933,-17.25848350426136,12.899586782495417
580.6261953548706,12.71789576003637,0.36335536821369885,16.533447189935583,10.719307099006702,6.903883875231078
580.6863980602506,10.719307099006702,30.34280624454275,4.541997583747037,-21.254932491267404,46.87911442123402
580.7465975297583,-9.265299718330288,16.35175236441805,20.530781286128303,16.715142205193388,34.88559520069082
580.8067937632368,20.712480465748822,24.346503662244835,6.54051464117363,-13.26193910396444,28.88913840336197
580.866986760529,20.712480465748822,6.3588303119867,28.525723313113936,12.71789576003637,12.899586782495417
580.9271765214777,14.716507479554439,12.354514286855553,22.529482641621396,-23.253121070707763,12.899586782495417
580.9873630459264,-5.268565774060496,-25.614585699705042,-11.44529658713294,6.722199162268273,44.8801388173679
581.047546333718,10.719307099006702,26.345248503996945,16.533447189935583,-5.268565774060496,16.89683741015222
581.1077263846951,14.716507479554439,-1.63508958228583,14.534814553600247,34.70388140879583,40.88225433629525
581.1679031987011,2.7251840898229935,-3.633511095932277,-9.446967199546735,6.722199162268273,46.87911442123402
581.228076775579,22.711183896314985,4.360315368156759,-19.438376625375827,-11.263631257616355,18.89549717374313
581.2882471151719,8.720741548910066,12.354514286855553,8.539054919439744,12.71789576003637,-1.0900614633282426
581.3484142173226,22.711183896314985,10.355929823910607,22.529482641621396,-17.25848350426136,18.89549717374313
581.4085780818741,-9.265299718330288,8.357368481442368,-13.443602276931966,-17.25848350426136,16.89683741015222
581.4687387086697,26.708659097724222,2.361823702643087,2.543503799843463,-15.260223203997777,8.902428369813848
581.5288960975521,-1.2717376966074088,8.357368481442368,4.541997583747037,30.706225073330025,16.89683741015222
581.5890502483646,14.716507479554439,-3.633511095932277,4.541997583747037,16.715142205193388,10.900996023073557
581.64920116095,36.70274333233004,10.355929823910607,-19.438376625375827,-23.253121070707763,20.894179834207964
581.7093488351516,2.7251840898229935,-9.628634485354295,-1.453413736273199,4.723679991680429,20.894179834207964
581.7694932708122,-9.265299718330288,8.357368481442368,-39.41939534892826,-11.263631257616355,12.899586782495417
581.8296344677748,-1.2717376966074088,42.33602019935231,-13.443602276931966,2.7251840898229935,38.88334556159359
581.8897724258825,14.716507479554439,18.350405874349587,-1.453413736273199,16.715142205193388,10.900996023073557
581.9499071449784,8.720741548910066,26.345248503996945,24.52820679926413,2.7251840898229935,2.9068645725420112
582.0100386249053,-1.2717376966074088,18.350405874349587,46.51566266063612,2.7251840898229935,34.88559520069082
582.0701668655065,10.719307099006702,-13.625265253608875,14.534814553600247,0.7267115094498927,24.891613637317086
582.1302918666247,-11.263631257616355,-13.625265253608875,12.536204928143293,30.706225073330025,-1.0900614633282426
582.1904136281033,38.701627691006195,50.33194266315418,28.525723313113936,12.71789576003637,14.89820059564181
582.2505321497852,-25.251285635773993,-31.60892159483916,-7.448614167479035,16.715142205193388,48.87811219910963
582.3106474315133,24.709910124301217,42.33602019935231,0.5450333422238779,38.701627691006195,64.87088657470956
582.3707594731304,-5.268565774060496,-9.628634485354295,-11.44529658713294,2.7251840898229935,70.86853669018116
582.4308682744801,8.720741548910066,-39.60102984014924,10.537618365939242,-17.25848350426136,60.872561666304534
582.490973835405,16.715142205193388,-15.623545030389637,16.533447189935583,-31.245634705857565,2.9068645725420112
582.5510761557483,72.68604480451572,-37.6030393287811,26.526953707066212,16.715142205193388,56.874324030574975
582.6111752353528,0.7267115094498927,6.3588303119867,-1.453413736273199,-9.265299718330288,0.9083898698520181
582.6712710740618,38.701627691006195,4.360315368156759,6.54051464117363,14.716507479554439,34.88559520069082
582.7313636717183,24.709910124301217,52.33097862136189,-7.448614167479035,2.7251840898229935,4.9053625919173225
582.7914530281652,-11.263631257616355,-3.633511095932277,60.50908190521292,-11.263631257616355,22.892885339416946
582.8515391432454,26.708659097724222,-5.63190911972468,-29.429188252463625,-15.260223203997777,-7.085274716401599
582.9116220168021,12.71789576003637,20.34908229538555,-3.451837382731607,6.722199162268273,12.899586782495417
582.9717016486785,34.70388140879583,6.3588303119867,10.537618365939242,-13.26193910396444,2.9068645725420112
583.0317780387172,54.69350406756753,-21.61824128947947,14.534814553600247,-35.24174635806663,44.8801388173679
583.0918511867616,18.71379988466271,20.34908229538555,0.5450333422238779,14.716507479554439,12.899586782495417
583.1519210926546,28.707430764677234,24.346503662244835,-29.429188252463625,-9.265299718330288,34.88559520069082
583.211987756239,2.7251840898229935,-5.63190911972468,20.530781286128303,-33.24370267416263,-5.086893809473704
583.2720511773581,30.706225073330025,-1.63508958228583,16.533447189935583,12.71789576003637,0.9083898698520181
583.3321113558549,-27.249426132618474,20.34908229538555,8.539054919439744,32.70504197192871,24.891613637317086
583.3921682915721,38.701627691006195,4.360315368156759,-5.450237544157455,-13.26193910396444,14.89820059564181
583.4522219843533,-1.2717376966074088,-17.621800997673144,-3.451837382731607,24.709910124301217,30.88793476778364
