Wavelength,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5
578.87891,37.0661751848682,16.17005772868031,-154.35183954877877,-14.896900590837106,-19.256719951221832
578.9392064773924,37.0661751848682,16.17005772868031,-154.35183954877877,-14.896900590837106,-19.256719951221832
578.9994997234646,37.0661751848682,16.17005772868031,-154.35183954877877,-14.896900590837106,-19.256719951221832
579.0597897380601,-22.889815840880743,2.180143798261762,-24.524683121305543,-30.882347015876835,-9.265299718330288
579.1200765210216,1.0900684233903073,-3.815184615001747,41.4274151520568,5.087045384417891,-3.2701634754398117
579.1803600721922,1.0900684233903073,2.180143798261762,29.434262441755482,21.07587939146636,16.715142205193388
579.2406403914148,3.0885452479606275,10.174241472960471,25.436725303846796,-16.895165222311075,10.719307099006702
579.3009174785326,-4.9052216504371975,-7.8119528386802966,7.448939164932811,23.074586970887978,0.7267115094498927
579.3611913333887,1.0900684233903073,10.174241472960471,25.436725303846796,9.084115382111374,0.7267115094498927
579.4214619558257,-30.882347015876835,-7.8119528386802966,5.450411546052804,-12.89861216931829,-25.251285635773993
579.481729345687,7.085568780022273,-7.8119528386802966,17.44192416284211,-8.901964169831036,-9.265299718330288
579.5419935028157,5.087045384417891,12.17282383621276,19.44059017620928,23.074586970887978,0.7267115094498927
579.6022544270545,3.0885452479606275,-25.7962354332028,7.448939164932811,3.0885452479606275,36.70274333233004
579.6625121182466,-24.8879847761997,-1.816765234605287,9.447489980730872,31.069644648891895,42.69946350806406
579.7227665762349,-2.906815078742435,0.18167758745931245,53.42137116199042,29.07084622912901,16.715142205193388
579.7830178008626,9.084115382111374,12.17282383621276,29.434262441755482,33.06846564919914,58.691693929313324
579.8432657919726,57.056060205891406,90.13502215904573,97.4059052832792,53.057906253863514,72.68604480451572
579.903510549408,4463.466997262461,4400.490483269625,4521.89201921629,4553.561216014084,4561.205460260752
579.9637520730116,7672.390878926499,7787.572582336164,7636.725718884216,7628.355280516041,7686.038179814807
580.0239903626269,7350.121057793183,7545.3779134877,7624.715954418616,7546.287761039077,7445.83961233769
580.0842254180965,7434.193329514429,7507.346136277574,7562.664987581412,7460.215459698814,7519.902113741969
580.1444572392636,7514.261026243995,7467.312383316658,7560.663329568291,7486.237467762805,7569.943736848232
580.204685825971,7506.254310694411,7475.319157901643,7538.645036329786,7396.160776312407,7547.925486201677
580.264911178062,7562.30104982365,7569.39783104361,7538.645036329786,7476.229017903278,7525.907135443327
580.3251332953795,7412.174512377011,7621.44055832305,7636.725718884216,7568.306019243924,7625.989718900386
580.3853521777667,7514.261026243995,7499.33940998185,7664.748370414259,7688.403707261367,7613.979924720505
580.4455678250662,7496.245898792218,7569.39783104361,7556.66001101575,7644.368278730275,7507.892048982342
580.5057802371214,7544.286096201267,7499.33940998185,7650.737068057862,7620.348759077499,7599.968456854192
580.5659894137751,7492.242528659051,7657.469777684648,7738.807298186674,7608.338949459145,7595.965172259849
580.6261953548706,7518.264379308668,7407.261211479608,7624.715954418616,7640.365034810146,7543.922157051367
580.6863980602506,7656.377987672744,7657.469777684648,7698.7756186910665,7698.411692434443,7704.052545625856
580.7465975297583,7444.201855248902,7499.33940998185,7576.6765698649715,7488.239155484584,7453.846417946424
580.8067937632368,7810.499314052062,7789.574128390956,7738.807298186674,7698.411692434443,7674.028557462211
580.866986760529,7740.444948838549,7603.4258361347875,7598.69468486913,7676.394091960209,7756.0935742447755
580.9271765214777,7626.353651540757,7703.506656961812,7668.751590937456,7770.4684155376735,7714.060490915441
580.9873630459264,7738.443375722336,7771.560173306826,7732.802573016786,7792.485466077658,7786.11691176588
581.047546333718,7718.4275862096765,7675.484271162551,7836.883062020325,7808.497780010061,7790.1200043906
581.1077263846951,7548.289425051532,7593.417625670414,7752.818286036258,7700.413286429556,7814.138463870662
581.1679031987011,7820.506966742413,7831.60632890864,7898.929526178772,7882.553743110588,7824.146105892313
581.228076775579,7796.488551455999,7723.522524444815,7770.832334830808,7796.488551455999,7686.038179814807
581.2882471151719,7722.430752536709,7911.666186973716,7924.948648486355,7814.502378640193,7826.147630759211
581.3484142173226,7692.406904359747,7671.481057233317,7732.802573016786,7678.395696995994,7621.986457843384
581.4085780818741,7716.426001480941,7799.58184156534,7730.800995833877,7678.395696995994,7682.0349763390195
581.4687387086697,7600.332391640786,7623.442189563261,7624.715954418616,7750.452798295903,7726.06999101564
581.5288960975521,7720.429169895805,7849.619969556431,7768.8307782642905,7764.463741910279,7732.07472689112
581.5890502483646,7820.506966742413,7777.564835109362,7768.8307782642905,7738.443375722336,7736.077878843624
581.64920116095,7620.348759077499,7681.48908464698,7732.802573016786,7712.42282890606,7676.030163665632
581.7093488351516,7662.382829182881,7763.5539420080195,7790.847838925216,7664.384441082424,7726.06999101564
581.7694932708122,7782.47773272336,7719.519359258798,7810.863229207402,7836.519149659115,7826.147630759211
581.8296344677748,7860.5372796686825,7847.618458761394,7776.8369978507535,7884.5552322697085,7846.162813783873
581.8897724258825,7798.490092428051,7809.589525995336,7920.945720964321,7788.482376138141,7736.077878843624
581.9499071449784,7738.443375722336,7855.62449462772,7852.8951664125325,7784.479281658799,7912.212042691755
582.0100386249053,7822.508493757737,7893.652894284822,7898.929526178772,7846.526725088419,7884.19132524386
582.0701668655065,7874.547773881314,7863.630510889062,7802.857086922987,7946.600755248528,7912.212042691755
582.1302918666247,7938.594952486969,7807.587991424955,7966.979064375104,7914.577416349509,7840.158271484252
582.1904136281033,7892.561176231254,7849.619969556431,7958.973316957555,7828.513067709735,7886.19281336839
582.2505321497852,7986.629441421199,7791.575673309337,7870.908690331143,7944.599306576631,7836.155237258257
582.3106474315133,7842.52369853663,7839.612403463891,7922.947185384106,7862.538782559672,7758.095137822372
582.3707594731304,8008.644980503436,7845.616946751909,7906.9354333667925,7958.609418826445,7960.246960060333
582.4308682744801,7988.63086115168,7931.680832852078,7954.970435032665,7838.520667154653,7866.1778755599
582.490973835405,7924.584746202248,7929.679374201843,7988.994755496841,7828.513067709735,7850.165835925767
582.5510761557483,7946.600755248528,7855.62449462772,7874.911682009137,7928.587668924102,7914.213512828464
582.6111752353528,7796.488551455999,7991.723961599267,7988.994755496841,7976.622321733203,7920.21791539464
582.6712710740618,7916.578884943074,7995.726792460513,8011.010276077467,7892.561176231254,7880.1883452047805
582.7313636717183,7906.5715289429445,8059.77129906514,7872.910186794562,7996.636525956458,7930.2252266927
582.7914530281652,7780.47618266096,7819.597181345921,7938.958853078681,7850.529746788333,7838.156754972077
582.8515391432454,7878.550761009039,7833.607849343396,7994.999005452681,7878.550761009039,7870.180873126258
582.9116220168021,7952.605093151341,7843.615433530692,7884.919139253747,7838.520667154653,7910.21057125232
582.9717016486785,7842.52369853663,7885.646953096325,7880.916160132494,8014.649188415416,7854.168853196057
583.0317780387172,7792.485466077658,7789.574128390956,7860.901189376942,7802.493170924537,7836.155237258257
583.0918511867616,7846.526725088419,7875.6394981406365,7982.990492856222,7934.5920430599745,7972.255567669249
583.1519210926546,7928.587668924102,7827.6032844634465,7884.919139253747,7752.454364944205,7910.21057125232
583.211987756239,7896.564140568682,7967.706858503759,7938.958853078681,7896.564140568682,7898.201715412685
583.2720511773581,7876.549268072083,7751.544562056866,7952.968992025943,7930.589128298418,7738.0794532226655
583.3321113558549,7992.633696383106,7893.652894284822,7936.957399276669,7920.581818201201,7932.226684980593
583.3921682915721,7978.623748466214,7833.607849343396,8009.008872260965,7918.580352227891,8046.307522297251
583.4522219843533,7928.587668924102,7893.652894284822,7908.936906932023,7840.52218344806,7946.236855590356
583.5122724340412,7998.63793861434,7897.655857226741,8051.0380461879195,8130.727892551595,7948.238303157672
583.5723196404784,7842.52369853663,7929.679374201843,8017.014478873759,7952.605093151341,7894.198753169134
583.6323636035087,7944.599306576631,7945.691006019433,8051.0380461879195,7968.616600908013,8032.297845159306
583.6924043229748,8068.686465067095,8117.810300718022,8133.093078178319,8138.733127106301,8064.31985690543
583.7524417987196,8034.663120406986,7973.7111530917655,8035.027008724058,7980.6251738043175,7880.1883452047805
583.812476030586,8172.7550822258645,8075.782187865207,8085.061180909461,8102.709369898243,8066.321219876939
583.8725070184175,7964.613732198652,8095.795660817032,8063.046261497871,7986.629441421199,8080.330717999695
583.9325347620568,8260.809630022424,8293.92016346309,8227.152814104089,8204.775305011874,8164.386089374133
583.9925592613471,8024.6561726555365,8253.896379160273,7970.981929823145,7990.632279473248,8140.3705582561015
584.052580516131,8078.69324806497,8149.831250226896,8273.180656871444,8010.646384581518,8124.360073928365
584.112598526252,8138.733127106301,8099.798336772969,8135.094387332884,8114.717346324434,8132.365328994566
584.172613291553,8178.758906936405,8217.874361038144,8227.152814104089,8240.797529626327,8202.410189809798
584.2326248118769,8210.779048204617,8167.842850819571,8253.168667299698,8166.751242477618,8216.41891402662
584.2926330870666,8124.723949715865,8195.860627542841,8121.085189460828,8118.719992463591,8092.338799285607
584.3526381169656,8266.813225206746,8217.874361038144,8227.152814104089,8206.776554463722,8268.450566528694
584.4126399014167,8228.790184279016,8235.885441465249,8177.121501692953,8230.791412900082,8158.382228794104
584.4726384402626,8212.780292487876,8167.842850819571,8243.162605312256,8204.775305011874,8160.383517308116
584.5326337333465,8194.76903205433,8173.846687839478,8373.237822046149,8192.767772343403,8244.436106579464
584.5926257805118,8168.7525240597515,8193.859368760257,8297.194804353061,8100.708034980983,8288.462417665656
584.6526145816011,8256.807224236558,8185.854316645804,8343.221170942705,8228.790184279016,8214.417672888532
584.7126001364576,8290.827442526968,8247.892749251656,8235.157723796707,8246.80117845435,8236.431229563756
584.7725824449241,8112.7160208721525,8153.833839675299,8333.215524173194,8220.785252305384,8108.349487116111
584.832561506844,8164.7499592332815,8229.881763744224,8305.199461190026,8240.797529626327,8256.443368809241
584.89253732206,8194.76903205433,8207.86814434906,8365.233424511309,8350.861814382943,8086.3347656041
584.9525098904153,8270.815612966055,8289.917817884503,8297.194804353061,8344.858454039708,8244.436106579464
585.0124792117527,8216.782775865526,8253.896379160273,8289.190117896705,8228.790184279016,8226.42509365033
585.0724452859156,8300.833288416537,8059.77129906514,8267.177078938443,8270.815612966055,8218.420153430798
585.1324081127467,8230.791412900082,8395.977415864576,8397.250825539808,8334.85281509282,8402.526371284292
585.1923676920891,8200.772800959832,8231.882991408524,8321.208685259635,8206.776554463722,8258.444572925986
585.2523240237858,8306.836773695464,8219.875599179466,8295.193635508507,8312.840242187107,8316.47869973621
585.31227710768,8272.816804127915,8321.936374405826,8331.214389096509,8210.779048204617,8216.41891402662
585.3722269436146,8212.780292487876,8239.887884473495,8371.236725598306,8322.845985487602,8228.426324341435
585.4321735314325,8194.76903205433,8133.820827148672,8255.169874347219,8192.767772343403,8352.499091466103
585.4921168709769,8296.830955609843,8257.898790162933,8255.169874347219,8286.825091257153,8358.502429694694
585.5520569620907,8270.815612966055,8203.86564560232,8209.141665234567,8312.840242187107,8250.439745718913
585.6119938046171,8164.7499592332815,8267.90478622255,8395.249752830181,8294.829786429016,8400.52530384626
585.6719273983989,8242.798747675446,8209.86939114156,8189.129113970891,8228.790184279016,8242.43488998006
585.7318577432792,8316.842545149719,8247.892749251656,8337.217788612541,8196.770290062634,8276.455328859176
585.7917848391012,8302.834452036574,8241.889103327178,8345.222294553383,8212.780292487876,8192.403906758722
585.8517086857076,8242.798747675446,8391.975265914092,8345.222294553383,8258.808428027189,8348.496856316318
585.9116292829417,8234.793864875099,8235.885441465249,8385.244359426597,8256.807224236558,8312.476396091177
585.9715466306463,8230.791412900082,8297.922501655896,8287.18894167643,8340.856204202584,8368.507954558076
586.0314607286647,8266.813225206746,8397.9784878483,8367.234526827966,8326.848269608134,8360.503538560253
586.0913715768397,8308.837931728485,8313.931780103116,8445.27596469324,8334.85281509282,8316.47869973621
586.1512791750145,8304.835613797188,8466.013727207514,8409.257219754472,8406.892329640516,8376.512339272596
586.2111835230317,8362.868482895445,8389.974187953176,8529.317068595105,8478.929237583954,8198.407681710096
586.2710846207348,8320.844840593003,8349.952215445202,8361.231214029653,8392.884846147912,8236.431229563756
586.3309824679667,8310.839087893335,8327.939800326856,8331.214389096509,8386.881609016276,8332.487838910869
586.3908770645703,8240.797529626327,8309.929471686546,8375.238916531882,8224.78772178428,8314.47754885189
586.4507684103887,8346.859576078701,8464.012724803946,8389.246522747424,8430.904928645268,8356.501318888535
586.5106565052649,8378.877265105877,8299.92366797535,8357.228995769668,8392.884846147912,8372.510150837434
586.5705413490422,8376.876174195108,8367.962199913502,8381.24218818719,8376.876174195108,8340.492362928142
586.6304229415631,8356.865157361133,8319.93522865374,8361.231214029653,8330.850546150985,8206.412691054871
586.6903012826708,8390.883769090944,8466.013727207514,8527.316133967675,8462.921268064378,8346.49573585097
586.7501763722086,8330.850546150985,8269.905980020298,8337.217788612541,8310.839087893335,8368.507954558076
586.8100482100192,8402.890201512255,8407.983817734772,8465.2860902124,8292.828615400422,8420.535887655813
586.8699167959459,8428.903889913425,8315.932931499472,8279.18421845799,8424.901806322407,8382.515607166335
586.9297821298314,8428.903889913425,8417.989097299745,8533.318931277156,8570.972387747841,8512.581911827785
586.989644211519,8374.87508131691,8456.0086942719,8565.333514582162,8374.87508131691,8348.496856316318
587.0495030408516,8470.925269662504,8466.013727207514,8519.312373616658,8516.947619570841,8416.533787049932
587.1093586176723,8478.929237583954,8446.003609261008,8361.231214029653,8350.861814382943,8312.476396091177
587.169210941824,8546.961578815488,8472.016721820808,8487.296986018604,8344.858454039708,8610.62589053184
587.2290600131498,8162.748674329618,8221.876835581857,8381.24218818719,8192.767772343403,8214.417672888532
587.2889058314926,8490.935125913444,8474.01771581636,8427.266674885526,8508.943814165816,8520.585701460066
587.3487483966958,8240.797529626327,8335.944341663795,8341.220045413722,8316.842545149719,8284.46006205311
587.4085877086019,8376.876174195108,8353.954447787744,8401.252964964604,8366.87069018832,8422.536934913422
587.4684237670542,8422.900761469073,8490.025591600413,8469.288090251039,8364.869587516832,8372.510150837434
587.5282565718958,8410.894449723708,8492.026566507064,8625.359301687431,8442.911117960784,8460.556442992927
587.5880861229696,8298.832122939988,8468.014727513464,8515.310480377188,8406.892329640516,8462.557449012776
587.6479124201186,8502.940937419035,8401.980625818085,8405.255096377285,8556.966121599924,8388.518857279132
587.7077354631858,8392.884846147912,8341.94772764603,8463.285087046788,8418.898665661378,8376.512339272596
587.7675552520144,8418.898665661378,8395.977415864576,8537.32078517605,8516.947619570841,8438.545239500421
587.8273717864473,8412.895506741106,8421.991194953862,8487.296986018604,8306.836773695464,8454.553412407151
587.8871850663274,8502.940937419035,8548.052986181168,8423.264587957468,8446.913164586082,8408.529561557358
587.9469950914981,8456.918244877948,8431.996403454861,8515.310480377188,8472.926264807358,8372.510150837434
588.006801861802,8386.881609016276,8562.05932198657,8525.3151971532,8550.963402596608,8424.537980136905
588.0666053770824,8310.839087893335,8437.999504003585,8503.30474868297,8454.917232976568,8284.46006205311
588.1264056371821,8480.930224280433,8395.977415864576,8567.334407102198,8588.980282042941,8540.595022725929
588.1862026419443,8400.88913443853,8341.94772764603,8351.225653846432,8448.914184795596,8258.444572925986
588.2459963912121,8364.869587516832,8417.989097299745,8443.274940722755,8410.894449723708,8570.608590017784
588.3057868848282,8434.906999966994,8460.010713715632,8455.281053477176,8434.906999966994,8498.575196709147
588.3655741226358,8342.85733008003,8413.986991535721,8547.325381343984,8364.869587516832,8578.612122865909
588.4253581044779,8464.922271610872,8496.028509910675,8557.329922107334,8390.883769090944,8392.521014103731
588.4851388301978,8602.986294662067,8490.025591600413,8575.337954700386,8498.939008825419,8522.586643432334
588.5449162996382,8362.868482895445,8514.037148889063,8439.272886591469,8330.850546150985,8494.57325875375
588.6046905126419,8556.966121599924,8470.015725718868,8607.351782127085,8474.927257844496,8564.605916746037
588.6644614690526,8548.962491815328,8536.04746898054,8589.344075994008,8534.956054389631,8668.64933020412
588.7242291687129,8506.942857406595,8570.06289328324,8505.305709362467,8548.962491815328,8498.575196709147
588.7839936114657,8490.935125913444,8494.027539278124,8551.327204318255,8484.93219131227,8538.594100479999
588.8437547971542,8386.881609016276,8474.01771581636,8529.317068595105,8562.968820531349,8526.588520833482
