Wavelength,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5
578.87891,23.074586970887978,-173.77083107138722,-33.24370267416263,4.360315368156759,-49.590614446907615
578.9392064773924,23.074586970887978,-173.77083107138722,-33.24370267416263,4.360315368156759,-49.590614446907615
578.9994997234646,23.074586970887978,-173.77083107138722,-33.24370267416263,4.360315368156759,-49.590614446907615
579.0597897380601,-20.891622900969665,-21.981549295282385,-59.216356557861786,-63.57499266728582,-35.60502441456251
579.1200765210216,-16.895165222311075,31.97819685289763,44.69841486377535,4.360315368156759,-1.63508958228583
579.1803600721922,-0.9083850364757059,25.98183866078083,-7.266944539404832,46.333937055317534,22.347781575375276
579.2406403914148,-14.896900590837106,-1.9984406931922283,-3.2701634754398117,14.353121817818547,-9.628634485354295
579.3009174785326,23.074586970887978,5.995462229494429,6.722199162268273,-5.63190911972468,-15.623545030389637
579.3611913333887,5.087045384417891,41.972577627511455,26.708659097724222,12.354514286855553,-11.626961720800104
579.4214619558257,23.074586970887978,15.988363282761162,8.720741548910066,16.35175236441805,38.3381925048375
579.481729345687,-2.906815078742435,41.972577627511455,12.71789576003637,-29.610833797769008,40.337095181267564
579.5419935028157,7.085568780022273,-1.9984406931922283,8.720741548910066,18.350405874349587,4.360315368156759
579.6022544270545,-24.8879847761997,35.97588185253513,-5.268565774060496,-17.621800997673144,18.350405874349587
579.6625121182466,3.0885452479606275,27.980602081542013,12.71789576003637,8.357368481442368,40.337095181267564
579.7227665762349,17.078532804772582,-15.986866069690665,38.701627691006195,-9.628634485354295,10.355929823910607
579.7830178008626,-28.88425041764927,25.98183866078083,-23.253121070707763,16.35175236441805,10.355929823910607
579.8432657919726,23.074586970887978,-9.991968470582448,2.7251840898229935,-1.63508958228583,32.3416190397246
579.903510549408,-0.9083850364757059,3.9969515141642256,12.71789576003637,16.35175236441805,-5.63190911972468
579.9637520730116,-42.87041607889152,43.97152088696318,2.7251840898229935,18.350405874349587,-9.628634485354295
580.0239903626269,1.0900684233903073,15.988363282761162,18.71379988466271,-1.63508958228583,-7.630283600584256
580.0842254180965,37.0661751848682,35.97588185253513,-11.263631257616355,-15.623545030389637,-3.633511095932277
580.1444572392636,65.05263068307876,59.96386361660505,42.69946350806406,22.347781575375276,28.344016048710976
580.204685825971,25.073317338272453,31.97819685289763,-17.25848350426136,46.333937055317534,-1.63508958228583
580.264911178062,11.082685138100148,39.973656667727,38.701627691006195,28.344016048710976,-13.625265253608875
580.3251332953795,23.074586970887978,13.989736916930168,-9.265299718330288,14.353121817818547,2.361823702643087
580.3853521777667,-28.88425041764927,35.97588185253513,52.69444207355221,-1.63508958228583,-11.626961720800104
