Wavelength,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5
578.87891,-57.58183730937584,35.067309178387056,12.354514286855553,-50.135483160582616,33.977028100005185
578.9392064773924,-57.58183730937584,35.067309178387056,12.354514286855553,-50.135483160582616,33.977028100005185
578.9994997234646,-57.58183730937584,35.067309178387056,12.354514286855553,-50.135483160582616,33.977028100005185
579.0597897380601,4.360315368156759,-40.872465616872525,-25.614585699705042,-34.151907362385884,-15.986866069690665
579.1200765210216,38.3381925048375,-12.89861216931829,-7.630283600584256,23.801395379684287,21.984380008382047
579.1803600721922,22.347781575375276,23.074586970887978,2.361823702643087,19.803986456815696,-11.990291400425583
579.2406403914148,-13.625265253608875,21.07587939146636,16.35175236441805,7.81231031668318,17.98701262142836
579.3009174785326,6.3588303119867,1.0900684233903073,8.357368481442368,-12.171955946303951,-5.995251687110073
579.3611913333887,-5.63190911972468,-42.87041607889152,-5.63190911972468,-4.178531070588813,-17.985117702223913
579.4214619558257,-1.63508958228583,3.0885452479606275,-1.63508958228583,27.798895378853633,7.9939961800246975
579.481729345687,-9.628634485354295,27.072070441650414,-19.620033101911766,-10.173635169923193,3.9969515141642256
579.5419935028157,-5.63190911972468,1.0900684233903073,24.346503662244835,13.808044751901914,-33.97026682638053
579.6022544270545,22.347781575375276,-14.896900590837106,-3.633511095932277,17.805316279087556,0.0
579.6625121182466,-5.63190911972468,-0.9083850364757059,30.34280624454275,25.80013402071171,-7.993621881727639
579.7227665762349,0.36335536821369885,-32.88041939370601,10.355929823910607,-26.15953430306122,19.985684880690204
579.7830178008626,22.347781575375276,31.069644648891895,16.35175236441805,9.810865344452322,-1.9984406931922283
579.8432657919726,-3.633511095932277,5.087045384417891,-3.633511095932277,-2.18011595800663,-19.98334546196793
579.903510549408,20.34908229538555,57.056060205891406,16.35175236441805,1.8167845681138501,-1.9984406931922283
579.9637520730116,44.334967507780696,-10.900300011195423,32.3416190397246,13.808044751901914,21.984380008382047
580.0239903626269,42.33602019935231,21.07587939146636,4.360315368156759,19.803986456815696,49.968483951210835
580.0842254180965,28.344016048710976,5.087045384417891,20.34908229538555,47.78774702904044,-7.993621881727639
580.1444572392636,42.33602019935231,13.081277995480832,26.345248503996945,69.7780403743591,17.98701262142836
580.204685825971,28.344016048710976,25.073317338272453,-1.63508958228583,23.801395379684287,-17.985117702223913
580.264911178062,56.329116591691935,43.0629075533381,-9.628634485354295,27.798895378853633,17.98701262142836
580.3251332953795,54.33003661449362,37.0661751848682,58.32821850217467,35.79416694641238,19.985684880690204
